Date,Order #,Receipt ID,User,Department,Product,Promo Code,G/L Account,Student Name,Student #,Student Type,School,Grade,Homeroom,Payment Method,Status,ACH Status,Comment,Payment on Account,Batch ID,Batch Date,Confirmed,Txn Source,Sales Tag,Reference,Other,Other 1,Other 2,Other 3,Other 4,Other 5,Other 6,Other 7,Other 8,Other 9,Other 10
10/24/2024 01:13:51 PM,YLV331T3TON63DX,IVN5QMC3X0I6ZAF,"Joseph, Kathryn",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Joseph, Quinn",1073,student,UCS-Elementary,4,"Ms. C, Rm. S52",School Store,Settled,settled,,50.00,8168215,11/01/2024 08:00:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-08-16,Grade Level:4,Parent/Guardian Name:Kathryn Joseph,Parent Phone Number:(493)-601-3119,Parent Email:kathryn.joseph@hotmail.com,Emergency Contact (If parent can't be reached):Jacob Bautista,Emergency Contact Phone Number:(985)-159-2076,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/24/2024 01:14:06 PM,KCTYKEFE1BW9X58,I5MR2E5JF0TSVCK,"Turner, Jennifer",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Turner, Sawyer",1074,student,UCS-Elementary,3,"Ms. W, Rm. S57",School Store,Settled,,,50.00,570980153,10/25/2024 01:28:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-01-13,Grade Level:3,Parent/Guardian Name:Jennifer Turner,Parent Phone Number:(623)-409-4614,Parent Email:jennifer.turner@yahoo.com,Emergency Contact (If parent can't be reached):Brenda Wilson,Emergency Contact Phone Number:(869)-181-4949,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/24/2024 01:14:11 PM,J2H949NBH1DM9J1,HMGND4CDKX23NCN,"Lee, Victoria",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Lee, Taylor",1075,student,UCS-Middle School,7,"Mrs. Z, Rm. S21",School Store,Settled,,,50.00,570980153,10/25/2024 01:28:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-06-09,Grade Level:7,Parent/Guardian Name:Victoria Lee,Parent Phone Number:(321)-905-4455,Parent Email:victoria.lee@yahoo.com,Emergency Contact (If parent can't be reached):Mario Trujillo,Emergency Contact Phone Number:(729)-429-8411,Shirt Size:Adult Large,Short Size:Adult Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 11:20:45 AM,M1OE73I5HKCR6PQ,KKYLL4TQ6L19FGC,"Jones, Samantha",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Jones, Riley",1076,student,UCS-Elementary,3,"Ms. B, Rm. S59",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2010-08-12,Grade Level:3,Parent/Guardian Name:Samantha Jones,Parent Phone Number:(763)-516-6673,Parent Email:samantha.jones@hotmail.com,Emergency Contact (If parent can't be reached):Michael Jones,Emergency Contact Phone Number:(144)-957-8144,Shirt Size:Youth Small,Short Size:Youth Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 11:20:51 AM,9336YE45D481JZ5,IW4U1I931NPA3S8,"Dalton, Judith",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Dalton, Riley",1077,student,UCS-Middle School,8,"Mrs. Z, Rm. S22",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-08-16,Grade Level:8,Parent/Guardian Name:Judith Dalton,Parent Phone Number:(202)-397-4510,Parent Email:judith.dalton@hotmail.com,Emergency Contact (If parent can't be reached):Lisa Mcdaniel,Emergency Contact Phone Number:(247)-933-9810,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 11:21:04 AM,DZGGEKEUPBTHBPQ,OUUY3LO8VC7ZNAL,"Miller, George",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Miller, Lennon",1078,student,UCS-Middle School,7,"Mrs. Z, Rm. S21",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-05-20,Grade Level:7,Parent/Guardian Name:George Miller,Parent Phone Number:(980)-162-3588,Parent Email:george.miller@hotmail.com,Emergency Contact (If parent can't be reached):Christine Frey,Emergency Contact Phone Number:(615)-360-4667,Shirt Size:Youth XLarge,Short Size:Youth XL,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 11:21:04 AM,DZGGEKEUPBTHBPQ,OUUY3LO8VC7ZNAL,"Martin, Maurice",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Martin, Jordan",1079,student,UCS-Elementary,3,"Ms. W, Rm. S57",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-08-19,Grade Level:3,Parent/Guardian Name:Maurice Martin,Parent Phone Number:(139)-766-2674,Parent Email:maurice.martin@hotmail.com,Emergency Contact (If parent can't be reached):Charles Evans,Emergency Contact Phone Number:(221)-479-5826,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 11:21:12 AM,1BVXSN5V592D04X,1HHK62H5OE7T1BS,"Gonzales, Roger",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Gonzales, Quinn",1080,student,UCS-Middle School,7,"Ms. D, Rm. S37",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-05-30,Grade Level:7,Parent/Guardian Name:Roger Gonzales,Parent Phone Number:(910)-732-9726,Parent Email:roger.gonzales@hotmail.com,Emergency Contact (If parent can't be reached):Shannon Mitchell,Emergency Contact Phone Number:(815)-357-5406,Shirt Size:Youth XLarge,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 11:21:20 AM,CUXQUSO7PD8F34K,S4B7XN5ZHHW0DLV,"Alvarado, Ann",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Alvarado, Sawyer",1081,student,UCS-Middle School,7,"Mr. L, Rm. S9",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-01-19,Grade Level:7,Parent/Guardian Name:Ann Alvarado,Parent Phone Number:(475)-900-9155,Parent Email:ann.alvarado@gmail.com,Emergency Contact (If parent can't be reached):Erica Yates,Emergency Contact Phone Number:(200)-579-6528,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/25/2024 02:46:41 PM,1XFC6N8LLBEIRAO,6EZA4HO6VO0WKPF,"Campbell, Stephen",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Campbell, Phoenix",1082,student,UCS-Elementary,5,"Mrs. N, Rm. S54",School Store,Settled,,,50.00,571353086,10/26/2024 12:59:00 AM,,Parent App,,ZZ6031PV11SQ6V8,Date of Birth:2013-05-10,Grade Level:5,Parent/Guardian Name:Stephen Campbell,Parent Phone Number:(388)-740-5466,Parent Email:stephen.campbell@gmail.com,Emergency Contact (If parent can't be reached):Amanda Carter,Emergency Contact Phone Number:(152)-669-5716,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:27:14 PM,389TE544TVVNJCL,X621RNNX2YWTH3R,"Andrade, Timothy",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Andrade, Jordan",1083,student,UCS-Middle School,6,"Mrs. S, Rm. S30",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Parent App,,ZZ6031PV11SQ6V8,Date of Birth:2013-11-19,Grade Level:6,Parent/Guardian Name:Timothy Andrade,Parent Phone Number:(573)-832-1245,Parent Email:timothy.andrade@hotmail.com,Emergency Contact (If parent can't be reached):Brandon Ramirez,Emergency Contact Phone Number:(968)-218-5303,Shirt Size:Adult Large,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:27:14 PM,389TE544TVVNJCL,X621RNNX2YWTH3R,"Love, Dale",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Love, Casey",1084,student,UCS-Elementary,4,"Mrs. O, Rm. S51",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Parent App,,ZZ6031PV11SQ6V8,Date of Birth:2015-06-27,Grade Level:4,Parent/Guardian Name:Dale Love,Parent Phone Number:(707)-886-8082,Parent Email:dale.love@yahoo.com,Emergency Contact (If parent can't be reached):Emily Allen,Emergency Contact Phone Number:(514)-937-4948,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:27:26 PM,GCWML5K1DN4HQ1A,6WQLCEAUL2O8QCE,"Riddle, Jennifer",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Riddle, Sawyer",1085,student,UCS-Elementary,5,"Mrs. N, Rm. S54",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-04-02,Grade Level:5,Parent/Guardian Name:Jennifer Riddle,Parent Phone Number:(511)-469-9802,Parent Email:jennifer.riddle@hotmail.com,Emergency Contact (If parent can't be reached):Barbara Vasquez,Emergency Contact Phone Number:(314)-478-7738,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:27:41 PM,FWZZTC1SE3CDNKS,DQE5M3QVX942FYC,"Lewis, Andrea",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Lewis, Alex",1086,student,UCS-Middle School,7,"Mr. G, Rm. S6",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-01-06,Grade Level:7,Parent/Guardian Name:Andrea Lewis,Parent Phone Number:(883)-603-4982,Parent Email:andrea.lewis@gmail.com,Emergency Contact (If parent can't be reached):Michelle Palmer,Emergency Contact Phone Number:(651)-308-7669,Shirt Size:Adult Small,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:27:41 PM,FWZZTC1SE3CDNKS,DQE5M3QVX942FYC,"Lara, Joseph",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Lara, Rowan",1087,student,UCS-Middle School,6,"Mr. L, Rm. S3",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-03-22,Grade Level:6,Parent/Guardian Name:Joseph Lara,Parent Phone Number:(239)-989-9572,Parent Email:joseph.lara@hotmail.com,Emergency Contact (If parent can't be reached):Stephen Haley,Emergency Contact Phone Number:(250)-555-6456,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:01 PM,215GE7USQZ34G1V,EZHQM2K7WNLGKS8,"Brown, Peggy",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Brown, Taylor",1088,student,UCS-Middle School,7,"Mrs. A, Rm. S42",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-08-08,Grade Level:7,Parent/Guardian Name:Peggy Brown,Parent Phone Number:(326)-791-5077,Parent Email:peggy.brown@hotmail.com,Emergency Contact (If parent can't be reached):Paul Mcmahon,Emergency Contact Phone Number:(994)-373-3615,Shirt Size:Adult Medium,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:13 PM,LB48EMQWTOBG0YW,CUY6M9KMK3NGYOL,"Bell, Shannon",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Bell, Taylor",1089,student,UCS-Middle School,7,"Mr. G, Rm. S4",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-07-23,Grade Level:7,Parent/Guardian Name:Shannon Bell,Parent Phone Number:(947)-957-2678,Parent Email:shannon.bell@yahoo.com,Emergency Contact (If parent can't be reached):Brian Cox,Emergency Contact Phone Number:(694)-752-7343,Shirt Size:Youth Large,Short Size:Adult Small,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:13 PM,LB48EMQWTOBG0YW,CUY6M9KMK3NGYOL,"Johnson, Frank",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Johnson, Tatum",1090,student,UCS-Middle School,8,"Mr. L, Rm. S10",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2010-10-25,Grade Level:8,Parent/Guardian Name:Frank Johnson,Parent Phone Number:(482)-884-2464,Parent Email:frank.johnson@yahoo.com,Emergency Contact (If parent can't be reached):Jennifer Brown,Emergency Contact Phone Number:(938)-329-4129,Shirt Size:Adult Small,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:22 PM,8YLXYAU7UJS4ZFE,J61I0MDYOC9KGT2,"Morales, Autumn",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Morales, Marley",1091,student,UCS-Elementary,3,"Ms. B, Rm. S59",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-04-22,Grade Level:3,Parent/Guardian Name:Autumn Morales,Parent Phone Number:(886)-454-6092,Parent Email:autumn.morales@gmail.com,Emergency Contact (If parent can't be reached):Anita Martinez,Emergency Contact Phone Number:(635)-369-8783,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:22 PM,8YLXYAU7UJS4ZFE,J61I0MDYOC9KGT2,"Perry, Kelly",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Perry, Rowan",1092,student,UCS-Middle School,8,"Mrs. Z, Rm. S23",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2013-01-20,Grade Level:8,Parent/Guardian Name:Kelly Perry,Parent Phone Number:(856)-286-6350,Parent Email:kelly.perry@hotmail.com,Emergency Contact (If parent can't be reached):Tonya Richard,Emergency Contact Phone Number:(989)-378-6424,Shirt Size:Adult Medium,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:22 PM,8YLXYAU7UJS4ZFE,J61I0MDYOC9KGT2,"Martinez, Brianna",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Martinez, Phoenix",1093,student,UCS-Middle School,7,"Mrs. H, Rm. S35",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2010-10-28,Grade Level:7,Parent/Guardian Name:Brianna Martinez,Parent Phone Number:(976)-441-7544,Parent Email:brianna.martinez@yahoo.com,Emergency Contact (If parent can't be reached):Bob Ellison,Emergency Contact Phone Number:(480)-980-6894,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:30 PM,TNT69EQC5K2TCF8,MRKSRR35170J377,"Chan, Joseph",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Chan, River",1094,student,UCS-Middle School,6,"Mr. L, Rm. S1",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-08-07,Grade Level:6,Parent/Guardian Name:Joseph Chan,Parent Phone Number:(881)-925-7321,Parent Email:joseph.chan@yahoo.com,Emergency Contact (If parent can't be reached):Ashley Edwards,Emergency Contact Phone Number:(482)-863-3673,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:38 PM,ZHEWSIQK2CAJ4XO,4NBQL6K2QQMYOUG,"Wallace, Cynthia",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Wallace, Cameron",1095,student,UCS-Middle School,8,"Ms. D, Rm. S39",School Store,Settled,settled,,50.00,8182117,11/05/2024 07:00:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2013-12-28,Grade Level:8,Parent/Guardian Name:Cynthia Wallace,Parent Phone Number:(773)-886-2839,Parent Email:cynthia.wallace@hotmail.com,Emergency Contact (If parent can't be reached):Travis Hamilton,Emergency Contact Phone Number:(363)-226-1408,Shirt Size:Adult Large,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:28:53 PM,6HPI3FMHXT2SP9K,OM01WISRCI90J1P,"Decker, Jason",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Decker, Tatum",1096,student,UCS-Elementary,5,"Mrs. N, Rm. S54",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-05-12,Grade Level:5,Parent/Guardian Name:Jason Decker,Parent Phone Number:(188)-390-3662,Parent Email:jason.decker@yahoo.com,Emergency Contact (If parent can't be reached):Kelly Graves,Emergency Contact Phone Number:(994)-456-7779,Shirt Size:Youth XLarge,Short Size:Youth XL,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:29:08 PM,PF580U398JA867V,1CL7F878P5FR49V,"Price, Jo",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Price, Tatum",1097,student,UCS-Elementary,5,"Ms. Y, Rm. S53",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-10-31,Grade Level:5,Parent/Guardian Name:Jo Price,Parent Phone Number:(803)-848-2087,Parent Email:jo.price@hotmail.com,Emergency Contact (If parent can't be reached):Crystal Perez,Emergency Contact Phone Number:(853)-980-6180,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:29:40 PM,BFHJ8367OIYBNDL,DZH6SVSI2MASM6L,"Day, Aaron",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Day, Taylor",1098,student,UCS-Middle School,7,"Mrs. R, Rm. S14",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-01-13,Grade Level:7,Parent/Guardian Name:Aaron Day,Parent Phone Number:(326)-321-1958,Parent Email:aaron.day@hotmail.com,Emergency Contact (If parent can't be reached):John Mckenzie,Emergency Contact Phone Number:(325)-391-9713,Shirt Size:Youth XLarge,Short Size:Youth XL,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:38:59 PM,065147UWKET57VU,A5GV8JSVUX9653I,"Clark, Mark",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Clark, Casey",1099,student,UCS-Middle School,6,"Mrs. R, Rm. S12",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2015-04-17,Grade Level:6,Parent/Guardian Name:Mark Clark,Parent Phone Number:(640)-255-2302,Parent Email:mark.clark@hotmail.com,Emergency Contact (If parent can't be reached):Tracy Bonilla,Emergency Contact Phone Number:(357)-731-4924,Shirt Size:Adult Small,Short Size:Adult Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:39:11 PM,8NZMII4I43FDL3L,HT51218OIJBBN8A,"Dalton, Robin",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Dalton, Riley",1100,student,UCS-Middle School,6,"Mr. G, Rm. S7",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2013-07-21,Grade Level:6,Parent/Guardian Name:Robin Dalton,Parent Phone Number:(320)-188-3318,Parent Email:robin.dalton@gmail.com,Emergency Contact (If parent can't be reached):Dennis Ortiz,Emergency Contact Phone Number:(425)-279-9732,Shirt Size:Adult XL,Short Size:Adult XL,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:39:11 PM,8NZMII4I43FDL3L,HT51218OIJBBN8A,"Sanchez, Jennifer",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Sanchez, Marley",1101,student,UCS-Middle School,7,"Mrs. S, Rm. S31",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-06-17,Grade Level:7,Parent/Guardian Name:Jennifer Sanchez,Parent Phone Number:(528)-176-2733,Parent Email:jennifer.sanchez@hotmail.com,Emergency Contact (If parent can't be reached):Michele Hubbard,Emergency Contact Phone Number:(710)-108-7072,Shirt Size:Adult Large,Short Size:Adult Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:39:23 PM,LRNKONYS6IB4I57,GX20ZJ6PY8H9VWR,"Martinez, Melissa",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Martinez, Casey",1102,student,UCS-Elementary,5,"Mrs. I, Rm. S55",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-12-02,Grade Level:5,Parent/Guardian Name:Melissa Martinez,Parent Phone Number:(969)-834-3530,Parent Email:melissa.martinez@yahoo.com,Emergency Contact (If parent can't be reached):Jennifer Page,Emergency Contact Phone Number:(182)-891-9257,Shirt Size:Youth XLarge,Short Size:Youth XL,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 02:39:23 PM,LRNKONYS6IB4I57,GX20ZJ6PY8H9VWR,"Wilson, Ralph",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Wilson, Avery",1103,student,UCS-Elementary,3,"Ms. C, Rm. S50",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-07-05,Grade Level:3,Parent/Guardian Name:Ralph Wilson,Parent Phone Number:(938)-812-6832,Parent Email:ralph.wilson@gmail.com,Emergency Contact (If parent can't be reached):Danny West,Emergency Contact Phone Number:(378)-442-7074,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/28/2024 03:16:16 PM,F2O8CLW4VAM0WLF,K1DX1NBNAKBM4MF,"Ortega, Patrick",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Ortega, Cameron",1104,student,UCS-Middle School,7,"Mrs. Z, Rm. S19",School Store,Settled,,,50.00,572310669,10/29/2024 12:59:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2011-09-21,Grade Level:7,Parent/Guardian Name:Patrick Ortega,Parent Phone Number:(392)-877-6717,Parent Email:patrick.ortega@gmail.com,Emergency Contact (If parent can't be reached):William Armstrong,Emergency Contact Phone Number:(135)-833-4523,Shirt Size:Adult XL,Short Size:Adult XL,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/29/2024 09:00:32 AM,DSOZV2BVRY8PEIS,94F6V2S1WPNHGNZ,"White, April",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"White, Cameron",1105,student,UCS-Middle School,6,"Mr. H, Rm. S25",School Store,Settled,,,50.00,572727069,10/30/2024 01:01:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-03-14,Grade Level:6,Parent/Guardian Name:April White,Parent Phone Number:(782)-181-3534,Parent Email:april.white@gmail.com,Emergency Contact (If parent can't be reached):Jeremy Wood,Emergency Contact Phone Number:(702)-952-1266,Shirt Size:Youth Medium,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/29/2024 09:00:40 AM,W9J44QQ6AIKASGA,YT3XIOVE2MYJZVO,"Gonzales, Adam",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Gonzales, Finley",1106,student,UCS-Middle School,8,"Mrs. R, Rm. S16",School Store,Settled,,,50.00,572727069,10/30/2024 01:01:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2012-07-04,Grade Level:8,Parent/Guardian Name:Adam Gonzales,Parent Phone Number:(275)-866-9467,Parent Email:adam.gonzales@yahoo.com,Emergency Contact (If parent can't be reached):Steven Butler,Emergency Contact Phone Number:(682)-988-1403,Shirt Size:Adult Large,Short Size:Adult Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/29/2024 09:00:47 AM,X1EJZNMRQIJQIOF,R1C1TYJCYFIV78V,"Sexton, Michael",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Sexton, Morgan",1107,student,UCS-Middle School,6,"Mr. H, Rm. S24",School Store,Settled,,,50.00,572727069,10/30/2024 01:01:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-01-30,Grade Level:6,Parent/Guardian Name:Michael Sexton,Parent Phone Number:(514)-925-2831,Parent Email:michael.sexton@gmail.com,Emergency Contact (If parent can't be reached):David Martinez,Emergency Contact Phone Number:(708)-337-4296,Shirt Size:Youth Large,Short Size:Youth Medium,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
10/29/2024 09:01:02 AM,T4T397MG7LIYIVU,4Y6P079YWJM4E8N,"Escobar, Crystal",Athletics,CYO Basketball 24-25 Students-3rd to 8th grade,,,"Escobar, Drew",1108,student,UCS-Middle School,6,"Mrs. Z, Rm. S18",School Store,Settled,,,50.00,572727069,10/30/2024 01:01:00 AM,,Website,,ZZ6031PV11SQ6V8,Date of Birth:2014-01-29,Grade Level:6,Parent/Guardian Name:Crystal Escobar,Parent Phone Number:(597)-273-3121,Parent Email:crystal.escobar@hotmail.com,Emergency Contact (If parent can't be reached):Nicholas Mullins,Emergency Contact Phone Number:(574)-594-2478,Shirt Size:Youth Large,Short Size:Youth Large,I have read the Athletic Agreement:Yes,I have read the Athletic Uniform and Equipment agreement:Yes
